n,time
5305,0.077145
5306,0.055979
5307,0.066516
5308,0.063212
5309,0.04463
5310,0.054193
5311,0.062763
5312,0.064851
5313,0.059631
5314,0.044918
5315,0.044543
5316,0.04498
5317,0.044065
5318,0.043829
5319,0.046306
5320,0.0488
5321,0.048167
5322,0.046378
5323,0.046755
5324,0.055095
5325,0.046381
5326,0.045287
5327,0.045811
5328,0.044661
5329,0.048147
5330,0.053134
5331,0.049374
5332,0.046509
5333,0.048583
5334,0.047393
5335,0.047946
5336,0.046372
5337,0.050247
5338,0.046461
5339,0.046477
5340,0.047948
5341,0.047911
5342,0.047105
5343,0.046122
5344,0.046866
5345,0.049167
5346,0.046629
5347,0.046167
5348,0.047824
5349,0.049531
5350,0.050688
5351,0.053417
5352,0.048321
5353,0.05013
5354,0.060925
5355,0.061056
5356,0.053957
5357,0.07629
5358,0.059403
5359,0.060767
5360,0.055076
5361,0.053252
5362,0.050086
5363,0.050265
5364,0.051766
5365,0.04988
5366,0.047717
5367,0.047976
5368,0.047904
5369,0.049196
5370,0.048571
5371,0.047423
5372,0.047499
5373,0.047405
5374,0.049963
5375,0.049758
5376,0.049468
5377,0.05209
5378,0.050354
5379,0.049509
5380,0.04822
5381,0.050564
5382,0.05507
5383,0.055087
5384,0.060482
5385,0.055236
5386,0.058271
5387,0.060886
5388,0.063187
5389,0.067266
5390,0.060951
5391,0.056308
5392,0.055928
5393,0.053019
5394,0.053655
5395,0.051244
5396,0.051979
5397,0.05103
5398,0.051377
5399,0.064239
5400,0.053434
5401,0.055366
5402,0.052177
5403,0.063776
5404,0.054045
5405,0.052723
5406,0.055638
5407,0.059243
5408,0.052991
5409,0.055506
5410,0.055136
5411,0.055264
5412,0.060298
5413,0.054727
5414,0.055567
5415,0.054307
5416,0.051337
5417,0.051677
5418,0.052659
5419,0.052896
5420,0.050716
5421,0.049946
5422,0.050928
5423,0.052226
5424,0.050717
5425,0.052105
5426,0.052568
5427,0.051584
5428,0.053079
5429,0.050539
5430,0.052345
5431,0.051367
5432,0.051395
5433,0.048886
5434,0.05141
5435,0.05107
5436,0.053267
5437,0.049409
5438,0.05542
5439,0.05278
5440,0.05186
5441,0.051991
5442,0.053428
5443,0.052195
5444,0.054465
5445,0.050344
5446,0.060441
5447,0.061402
5448,0.056507
5449,0.049515
5450,0.050772
5451,0.050212
5452,0.053076
5453,0.049908
5454,0.055853
5455,0.056155
5456,0.064276
5457,0.090091
5458,0.088486
5459,0.074036
5460,0.083289
5461,0.059704
5462,0.062372
5463,0.063264
5464,0.062814
5465,0.058564
5466,0.060554
5467,0.063108
5468,0.062641
5469,0.070225
5470,0.085003
5471,0.070954
5472,0.079287
5473,0.092236
5474,0.065503
5475,0.063658
5476,0.074624
5477,0.072433
5478,0.087891
5479,0.06436
5480,0.060052
5481,0.056412
5482,0.056889
5483,0.056952
5484,0.057632
5485,0.055908
5486,0.058145
5487,0.053708
5488,0.053803
5489,0.052961
5490,0.051822
5491,0.051015
5492,0.057673
5493,0.063648
5494,0.060053
5495,0.057085
5496,0.053039
5497,0.056188
5498,0.052879
5499,0.05597
5500,0.054511
5501,0.056141
5502,0.056085
5503,0.051977
5504,0.051304
5505,0.054367
5506,0.05028
5507,0.053341
5508,0.059371
5509,0.063183
5510,0.061998
5511,0.057189
5512,0.055303
5513,0.059805
5514,0.058225
5515,0.054988
5516,0.053735
5517,0.053896
5518,0.051882
5519,0.05655
5520,0.062996
5521,0.056511
5522,0.050316
5523,0.062211
5524,0.064597
5525,0.06754
5526,0.069998
5527,0.073135
5528,0.050963
5529,0.051158
5530,0.051196
5531,0.053696
5532,0.056105
5533,0.056526
5534,0.052588
5535,0.056182
5536,0.051258
5537,0.053983
5538,0.056923
5539,0.060157
5540,0.052009
5541,0.057067
5542,0.054562
5543,0.053649
5544,0.056341
5545,0.052048
5546,0.051148
5547,0.052857
5548,0.053955
5549,0.05459
5550,0.053291
5551,0.055225
5552,0.054362
5553,0.055573
5554,0.055257
5555,0.054079
5556,0.056752
5557,0.056333
5558,0.05594
5559,0.054148
5560,0.054812
5561,0.054882
5562,0.054379
5563,0.060068
5564,0.059236
5565,0.054013
5566,0.054412
5567,0.054712
5568,0.053453
5569,0.052572
5570,0.055763
5571,0.053382
5572,0.053021
5573,0.059116
5574,0.059172
5575,0.056409
5576,0.053504
5577,0.055264
5578,0.066354
5579,0.057066
5580,0.052597
5581,0.059859
5582,0.068889
5583,0.08486
5584,0.082922
5585,0.108208
5586,0.093536
5587,0.083717
5588,0.084203
5589,0.08898
5590,0.072676
5591,0.069547
5592,0.063709
5593,0.067215
5594,0.075911
5595,0.06267
5596,0.065231
5597,0.065016
5598,0.063116
5599,0.061228
5600,0.058705
5601,0.056972
5602,0.056648
5603,0.055901
5604,0.056296
5605,0.057152
5606,0.063758
5607,0.068858
5608,0.061422
5609,0.061994
5610,0.059063
5611,0.055007
5612,0.053595
5613,0.053293
5614,0.056095
5615,0.060976
5616,0.05995
5617,0.06422
5618,0.065837
5619,0.068451
5620,0.062279
5621,0.063623
5622,0.060407
5623,0.057664
5624,0.065489
5625,0.063697
5626,0.061564
5627,0.056848
5628,0.055829
5629,0.056449
5630,0.056179
5631,0.055116
5632,0.056472
5633,0.054701
5634,0.059937
5635,0.055978
5636,0.056336
5637,0.05959
5638,0.056002
5639,0.057445
5640,0.053488
5641,0.056115
5642,0.056898
5643,0.059239
5644,0.058528
5645,0.056369
5646,0.055859
5647,0.056792
5648,0.060752
5649,0.066824
5650,0.069058
5651,0.072083
5652,0.083206
5653,0.096167
5654,0.106744
5655,0.085205
5656,0.082519
5657,0.077054
5658,0.070005
5659,0.070581
5660,0.068068
5661,0.070044
5662,0.059429
5663,0.058587
5664,0.074752
5665,0.073905
5666,0.060643
5667,0.066657
5668,0.070525
5669,0.069999
5670,0.077604
5671,0.063849
5672,0.066548
5673,0.069454
5674,0.072348
5675,0.073927
5676,0.069829
5677,0.077793
5678,0.100253
5679,0.075929
5680,0.07691
5681,0.080486
5682,0.079684
5683,0.07341
5684,0.065624
5685,0.067304
5686,0.069977
5687,0.070963
5688,0.072834
5689,0.065221
5690,0.064698
5691,0.062287
5692,0.059544
5693,0.065309
5694,0.0655
5695,0.061759
5696,0.065141
5697,0.06642
5698,0.064886
5699,0.058398
5700,0.056041
5701,0.060886
5702,0.061984
5703,0.070112
5704,0.069232
5705,0.060516
5706,0.072337
5707,0.069613
5708,0.064289
5709,0.066749
5710,0.062605
5711,0.061628
5712,0.060782
5713,0.062132
5714,0.075355
5715,0.066865
5716,0.061814
5717,0.065065
5718,0.065964
5719,0.075628
5720,0.062857
5721,0.059891
5722,0.060346
5723,0.065609
5724,0.06546
5725,0.06375
5726,0.055558
5727,0.05714
5728,0.064945
5729,0.062459
5730,0.056009
5731,0.057168
5732,0.055693
5733,0.058078
5734,0.054058
5735,0.05978
5736,0.061066
5737,0.061794
5738,0.057482
5739,0.064193
5740,0.062248
5741,0.056307
5742,0.0586
5743,0.063192
5744,0.062709
5745,0.07433
5746,0.060679
5747,0.06013
5748,0.059206
5749,0.057839
5750,0.057239
5751,0.056452
5752,0.057297
5753,0.057314
5754,0.058361
5755,0.056752
5756,0.056549
5757,0.056931
5758,0.056379
5759,0.060542
5760,0.056037
5761,0.056284
5762,0.057399
5763,0.063863
5764,0.064972
5765,0.067749
5766,0.064052
5767,0.08065
5768,0.059974
5769,0.055701
5770,0.060418
5771,0.055594
5772,0.055884
5773,0.055317
5774,0.055155
5775,0.056873
5776,0.057168
5777,0.056429
5778,0.057032
5779,0.054936
5780,0.054888
5781,0.054439
5782,0.055951
5783,0.057292
5784,0.059242
5785,0.058073
5786,0.056346
5787,0.055493
5788,0.055274
5789,0.055438
5790,0.058012
5791,0.058163
5792,0.056547
5793,0.057437
5794,0.057153
5795,0.056523
5796,0.055863
5797,0.055083
5798,0.054978
5799,0.056807
5800,0.057913
5801,0.057934
5802,0.057849
5803,0.058465
5804,0.064736
5805,0.058055
5806,0.059536
5807,0.064619
5808,0.058572
5809,0.060773
5810,0.061499
5811,0.061368
5812,0.058431
5813,0.05828
5814,0.059587
5815,0.062453
5816,0.060796
5817,0.059542
5818,0.061247
5819,0.059095
5820,0.060961
5821,0.069084
5822,0.075078
5823,0.070821
5824,0.060362
5825,0.060941
5826,0.063072
5827,0.057578
5828,0.058763
5829,0.07299
5830,0.063455
5831,0.085245
5832,0.073283
5833,0.063047
5834,0.053476
5835,0.0551
5836,0.056337
5837,0.05481
5838,0.056005
5839,0.05648
5840,0.054892
5841,0.053479
5842,0.053696
5843,0.057568
5844,0.053916
5845,0.053936
5846,0.055222
5847,0.053887
5848,0.053982
5849,0.054533
5850,0.054126
5851,0.059066
5852,0.053511
5853,0.068272
5854,0.072419
5855,0.083078
5856,0.063973
5857,0.065208
5858,0.059745
5859,0.056751
5860,0.063186
5861,0.05707
5862,0.063748
5863,0.055025
5864,0.061253
5865,0.054649
5866,0.060543
5867,0.064153
5868,0.070926
5869,0.058267
5870,0.055886
5871,0.056355
5872,0.055531
5873,0.063369
5874,0.067612
5875,0.055972
5876,0.054904
5877,0.054435
5878,0.057108
5879,0.054957
5880,0.055398
5881,0.057834
5882,0.072742
5883,0.058465
5884,0.057928
5885,0.055105
5886,0.055233
5887,0.054947
5888,0.055981
5889,0.054828
5890,0.058514
5891,0.066358
5892,0.08523
5893,0.055301
5894,0.055476
5895,0.054848
5896,0.055867
5897,0.056043
5898,0.055329
5899,0.055481
5900,0.055937
5901,0.054849
5902,0.055567
5903,0.055388
5904,0.072639
5905,0.054962
5906,0.054715
5907,0.054723
5908,0.055089
5909,0.058017
5910,0.05757
5911,0.056553
5912,0.056454
5913,0.055414
5914,0.056322
5915,0.055511
5916,0.055304
5917,0.058199
5918,0.058686
5919,0.056774
5920,0.05863
5921,0.065811
5922,0.056484
5923,0.05811
5924,0.0568
5925,0.057109
5926,0.055516
5927,0.056061
5928,0.058865
5929,0.057597
5930,0.061564
5931,0.058339
5932,0.056088
5933,0.060641
5934,0.055599
5935,0.056344
5936,0.055819
5937,0.056593
5938,0.055629
5939,0.058687
5940,0.057169
5941,0.056731
5942,0.055539
5943,0.065429
5944,0.06568
5945,0.070945
5946,0.062354
5947,0.076238
5948,0.071253
5949,0.077023
5950,0.05754
5951,0.069215
5952,0.074441
5953,0.095481
5954,0.068493
5955,0.088037
5956,0.085658
5957,0.087508
5958,0.063263
5959,0.058437
5960,0.056061
5961,0.057092
5962,0.05848
5963,0.056962
5964,0.058378
5965,0.057076
5966,0.057231
5967,0.06345
5968,0.058784
5969,0.056727
5970,0.056635
5971,0.057815
5972,0.057624
5973,0.056928
5974,0.076819
5975,0.062638
5976,0.100108
5977,0.081236
5978,0.068067
5979,0.080457
5980,0.070966
5981,0.057063
5982,0.057184
5983,0.057571
5984,0.057081
5985,0.056863
5986,0.057388
5987,0.058116
5988,0.05625
5989,0.059153
5990,0.058776
5991,0.05729
5992,0.056854
5993,0.056955
5994,0.056291
5995,0.057156
5996,0.057177
5997,0.056117
5998,0.057659
5999,0.057346
6000,0.060286
6001,0.056787
6002,0.058204
6003,0.057451
6004,0.057212
6005,0.056961
6006,0.060578
6007,0.058517
6008,0.058083
6009,0.057849
6010,0.057312
6011,0.057821
6012,0.064973
6013,0.06676
6014,0.074197
6015,0.070235
6016,0.068817
6017,0.06163
6018,0.067363
6019,0.059954
6020,0.05772
6021,0.058647
6022,0.058441
6023,0.057939
6024,0.057404
6025,0.062087
6026,0.069975
6027,0.063147
6028,0.058159
6029,0.061238
6030,0.060813
6031,0.059013
6032,0.05855
6033,0.062144
6034,0.063883
6035,0.061202
6036,0.062223
6037,0.067927
6038,0.068956
6039,0.070762
6040,0.063959
6041,0.072151
6042,0.0901
6043,0.082517
6044,0.073369
6045,0.07832
6046,0.073924
6047,0.077514
6048,0.07141
6049,0.070765
6050,0.079466
6051,0.070747
6052,0.075613
6053,0.093477
6054,0.066462
6055,0.067547
6056,0.067566
6057,0.061534
6058,0.065178
6059,0.065512
6060,0.064593
6061,0.066737
6062,0.070954
6063,0.062668
6064,0.077744
6065,0.090997
6066,0.084111
6067,0.065008
6068,0.073277
6069,0.06786
6070,0.067984
6071,0.073943
6072,0.067359
6073,0.071011
6074,0.078972
6075,0.064334
6076,0.075119
6077,0.062959
6078,0.063688
6079,0.063739
6080,0.066916
6081,0.06534
6082,0.065496
6083,0.063996
6084,0.062928
6085,0.074255
6086,0.069472
6087,0.065819
6088,0.066057
6089,0.065961
6090,0.072747
6091,0.07167
6092,0.063943
6093,0.066814
6094,0.062673
6095,0.063835
6096,0.062719
6097,0.068327
6098,0.095325
6099,0.092937
6100,0.091879
6101,0.087628
6102,0.09259
6103,0.072514
6104,0.060503
6105,0.059393
6106,0.058742
6107,0.060084
6108,0.059973
6109,0.058696
6110,0.061567
6111,0.065557
6112,0.064559
6113,0.059772
6114,0.059048
6115,0.063046
6116,0.065153
6117,0.06873
6118,0.091694
6119,0.101735
6120,0.070304
6121,0.061896
6122,0.059152
6123,0.062831
6124,0.065146
6125,0.065755
6126,0.062104
6127,0.063354
6128,0.067033
6129,0.0649
6130,0.063285
6131,0.064119
6132,0.061131
6133,0.06046
6134,0.06114
6135,0.065868
6136,0.064937
6137,0.065341
6138,0.065479
6139,0.060968
6140,0.062031
6141,0.060205
6142,0.061619
6143,0.062444
6144,0.065751
6145,0.06028
6146,0.062548
6147,0.061123
6148,0.065221
6149,0.062127
6150,0.064707
6151,0.064349
6152,0.064534
6153,0.063533
6154,0.061566
6155,0.063441
6156,0.060619
6157,0.063906
6158,0.064732
6159,0.062047
6160,0.062406
6161,0.063801
6162,0.062313
6163,0.064662
6164,0.06541
6165,0.066084
6166,0.064356
6167,0.065618
6168,0.062727
6169,0.064306
6170,0.068212
6171,0.062081
6172,0.066514
6173,0.059981
6174,0.062056
6175,0.066681
6176,0.06204
6177,0.065845
6178,0.065482
6179,0.065262
6180,0.066071
6181,0.061691
6182,0.064379
6183,0.062835
6184,0.067967
6185,0.0653
6186,0.060855
6187,0.064981
6188,0.062664
6189,0.06707
6190,0.065295
6191,0.06022
6192,0.060156
6193,0.059389
6194,0.059618
6195,0.059613
6196,0.065446
6197,0.066174
6198,0.062072
6199,0.060411
6200,0.063597
6201,0.068776
6202,0.063258
6203,0.072667
6204,0.061269
6205,0.076293
6206,0.067196
6207,0.067629
6208,0.061801
6209,0.061356
6210,0.061678
6211,0.060694
6212,0.061185
6213,0.061205
6214,0.066159
6215,0.062514
6216,0.062845
6217,0.066155
6218,0.062288
6219,0.061413
6220,0.06358
6221,0.075031
6222,0.077008
6223,0.06927
6224,0.069488
6225,0.062499
6226,0.062337
6227,0.060942
6228,0.062247
6229,0.061574
6230,0.062525
6231,0.067975
6232,0.078185
6233,0.063215
6234,0.064082
6235,0.071879
6236,0.060935
6237,0.062142
6238,0.061769
6239,0.071188
6240,0.068735
6241,0.065221
6242,0.078702
6243,0.08317
6244,0.063693
6245,0.066427
6246,0.068706
6247,0.070896
6248,0.06962
6249,0.068318
6250,0.067483
6251,0.072215
6252,0.067186
6253,0.070551
6254,0.069599
6255,0.065761
6256,0.082158
6257,0.077174
6258,0.07687
6259,0.09065
6260,0.073003
6261,0.07312
6262,0.075307
6263,0.066906
6264,0.067734
6265,0.072866
6266,0.076313
6267,0.1089
6268,0.066556
6269,0.077313
6270,0.074635
6271,0.075086
6272,0.079129
6273,0.081344
6274,0.071068
6275,0.070062
6276,0.07057
6277,0.068713
6278,0.068114
6279,0.067278
6280,0.065602
6281,0.065889
6282,0.100252
6283,0.085758
6284,0.076229
6285,0.069626
6286,0.067903
6287,0.066036
6288,0.064841
6289,0.064517
6290,0.064837
6291,0.065926
6292,0.073726
6293,0.066497
6294,0.075769
6295,0.068509
6296,0.073579
6297,0.081724
6298,0.075045
6299,0.080082
6300,0.077553
6301,0.071761
6302,0.070596
6303,0.077203
6304,0.089664
6305,0.077246
6306,0.07374
6307,0.081956
6308,0.06547
6309,0.068164
6310,0.070341
6311,0.065605
6312,0.070103
6313,0.073048
6314,0.072012
6315,0.077615
6316,0.074775
6317,0.074674
6318,0.110146
6319,0.075218
6320,0.07315
6321,0.075075
6322,0.071757
6323,0.070509
6324,0.069313
6325,0.068882
6326,0.070568
6327,0.073025
6328,0.065955
6329,0.079047
6330,0.089644
6331,0.117687
6332,0.087488
6333,0.068755
6334,0.065897
6335,0.072237
6336,0.063622
6337,0.090168
6338,0.087502
6339,0.077695
6340,0.073748
6341,0.070684
6342,0.072336
6343,0.08065
6344,0.117938
6345,0.096022
6346,0.093005
6347,0.102047
6348,0.082496
6349,0.075875
6350,0.085869
6351,0.084264
6352,0.093399
6353,0.087329
6354,0.088544
6355,0.080263
6356,0.085243
6357,0.082782
6358,0.066674
6359,0.066878
6360,0.067285
6361,0.065619
6362,0.064855
6363,0.06385
6364,0.063322
6365,0.064894
6366,0.065507
6367,0.065011
6368,0.064157
6369,0.064072
6370,0.06796
6371,0.078635
6372,0.068341
6373,0.064606
6374,0.069226
6375,0.085658
6376,0.080701
6377,0.083737
6378,0.096962
6379,0.112461
6380,0.082584
6381,0.072518
6382,0.071688
6383,0.071165
6384,0.07361
6385,0.077272
6386,0.068271
6387,0.066762
6388,0.066784
6389,0.069068
6390,0.070023
6391,0.072536
6392,0.069349
6393,0.066336
6394,0.064387
6395,0.067286
6396,0.064078
6397,0.064471
6398,0.064379
6399,0.063896
6400,0.064872
6401,0.06495
6402,0.068909
6403,0.067958
6404,0.070911
6405,0.076761
6406,0.084796
6407,0.070745
6408,0.071691
6409,0.070385
6410,0.069771
6411,0.070282
6412,0.069269
6413,0.069612
6414,0.06731
6415,0.066304
6416,0.06753
6417,0.067093
6418,0.066423
6419,0.064563
6420,0.06453
6421,0.065204
6422,0.0644
6423,0.064222
6424,0.065268
6425,0.065693
6426,0.067117
6427,0.065792
6428,0.066108
6429,0.065541
6430,0.067522
6431,0.066054
6432,0.065811
6433,0.065087
6434,0.065071
6435,0.066308
6436,0.065783
6437,0.065549
6438,0.065215
6439,0.064852
6440,0.065361
6441,0.065326
6442,0.102294
6443,0.090781
6444,0.073863
6445,0.083797
6446,0.071825
6447,0.080001
6448,0.079325
6449,0.076586
6450,0.082964
6451,0.094337
6452,0.081838
6453,0.070247
6454,0.086158
6455,0.07294
6456,0.076655
6457,0.074981
6458,0.074816
6459,0.080105
6460,0.081402
6461,0.075262
6462,0.076628
6463,0.077728
6464,0.094357
6465,0.088273
6466,0.085362
6467,0.073221
6468,0.072009
6469,0.073368
6470,0.078632
6471,0.080232
6472,0.07581
6473,0.088317
6474,0.105109
6475,0.069607
6476,0.065171
6477,0.068383
6478,0.066075
6479,0.084203
6480,0.072795
6481,0.07105
6482,0.0691
6483,0.066667
6484,0.068643
6485,0.067523
6486,0.067122
6487,0.067242
6488,0.081835
6489,0.067642
6490,0.073411
6491,0.066757
6492,0.066471
6493,0.066479
6494,0.071693
6495,0.068733
6496,0.071005
6497,0.078115
6498,0.081659
6499,0.124537
6500,0.098382
6501,0.089152
6502,0.085514
6503,0.08098
6504,0.085542
6505,0.084214
6506,0.084604
6507,0.087939
6508,0.086325
6509,0.079792
6510,0.076237
6511,0.072258
6512,0.07337
6513,0.070414
6514,0.069817
6515,0.077464
6516,0.071168
6517,0.075408
6518,0.070296
6519,0.075268
6520,0.078885
6521,0.078664
6522,0.076355
6523,0.072528
6524,0.070099
6525,0.070769
6526,0.070519
6527,0.072228
6528,0.070332
6529,0.068613
6530,0.069
6531,0.067869
6532,0.068301
6533,0.068453
6534,0.068214
6535,0.07348
6536,0.069786
6537,0.072362
6538,0.073526
6539,0.068953
6540,0.070715
6541,0.069182
6542,0.074763
6543,0.074786
6544,0.077553
6545,0.072435
6546,0.088037
6547,0.088676
6548,0.093126
6549,0.080737
6550,0.074891
6551,0.077189
6552,0.086188
6553,0.075721
6554,0.076651
6555,0.07563
6556,0.070353
6557,0.070385
6558,0.068244
6559,0.069282
6560,0.074464
6561,0.070874
6562,0.07598
6563,0.081221
6564,0.073984
6565,0.068935
6566,0.070189
6567,0.073509
6568,0.070655
6569,0.071689
6570,0.070944
6571,0.071945
6572,0.067795
6573,0.069838
6574,0.079227
6575,0.069501
6576,0.07207
6577,0.072434
6578,0.073401
6579,0.069004
6580,0.071193
6581,0.071036
6582,0.069436
6583,0.073209
6584,0.086931
6585,0.071823
6586,0.075407
6587,0.070996
6588,0.069561
6589,0.068829
6590,0.084447
6591,0.074613
6592,0.072374
6593,0.072266
6594,0.07077
6595,0.073254
6596,0.070906
6597,0.079356
6598,0.069684
6599,0.072718
6600,0.074902
6601,0.07644
6602,0.072686
6603,0.071875
6604,0.075855
6605,0.077403
6606,0.073767
6607,0.073993
6608,0.076731
6609,0.07367
6610,0.072352
6611,0.071279
6612,0.07476
6613,0.079935
6614,0.08102
6615,0.082968
6616,0.075318
6617,0.07538
6618,0.074479
6619,0.073471
6620,0.072381
6621,0.077229
6622,0.074392
6623,0.071014
6624,0.072469
6625,0.071556
6626,0.069222
6627,0.070201
6628,0.071969
6629,0.078007
6630,0.089889
6631,0.089859
6632,0.102952
6633,0.114799
6634,0.101891
6635,0.076989
6636,0.071849
6637,0.083642
6638,0.079345
6639,0.080692
6640,0.079781
6641,0.110776
6642,0.072259
6643,0.076877
6644,0.08053
6645,0.071392
6646,0.073223
6647,0.069467
6648,0.070657
6649,0.069465
6650,0.069467
6651,0.069243
6652,0.074331
6653,0.080002
6654,0.071869
6655,0.071267
6656,0.071539
6657,0.071049
6658,0.070459
6659,0.073837
6660,0.070435
6661,0.069945
6662,0.076768
6663,0.06996
6664,0.07144
6665,0.074001
6666,0.078155
6667,0.081372
6668,0.075687
6669,0.088199
6670,0.091756
6671,0.08722
6672,0.08914
6673,0.079204
6674,0.077263
6675,0.074306
6676,0.075396
6677,0.081922
6678,0.07635
6679,0.087878
6680,0.089132
6681,0.089634
6682,0.104859
6683,0.08039
6684,0.07667
6685,0.08241
6686,0.107984
6687,0.070537
6688,0.075829
6689,0.073977
6690,0.074108
6691,0.079281
6692,0.116757
6693,0.093339
6694,0.082961
6695,0.085146
6696,0.133142
6697,0.097153
6698,0.098442
6699,0.092271
6700,0.098738
6701,0.087661
6702,0.086253
6703,0.094239
6704,0.115236
6705,0.100178
6706,0.097765
6707,0.092408
6708,0.094832
6709,0.085048
6710,0.084628
6711,0.081929
6712,0.080274
6713,0.078278
6714,0.081225
6715,0.082351
6716,0.081705
6717,0.083531
6718,0.082318
6719,0.083238
6720,0.077482
6721,0.075318
6722,0.07718
6723,0.078242
6724,0.079189
6725,0.077498
6726,0.077866
6727,0.080468
6728,0.078589
6729,0.081863
6730,0.087645
6731,0.083789
6732,0.0807
6733,0.078449
6734,0.079539
6735,0.079167
6736,0.077191
6737,0.074755
6738,0.073986
6739,0.072821
6740,0.092788
6741,0.082138
6742,0.079048
6743,0.0795
6744,0.076701
6745,0.080158
6746,0.087071
6747,0.076448
6748,0.076883
6749,0.073635
6750,0.074872
6751,0.073976
6752,0.073529
6753,0.071985
6754,0.073844
6755,0.071958
6756,0.071084
6757,0.072385
6758,0.071833
6759,0.072097
6760,0.073223
6761,0.072647
6762,0.071648
6763,0.072278
6764,0.072289
6765,0.071769
6766,0.071288
6767,0.071729
6768,0.071452
6769,0.072777
6770,0.071978
6771,0.072831
6772,0.071847
6773,0.076604
6774,0.081257
6775,0.085415
6776,0.080174
6777,0.076183
6778,0.073936
6779,0.073127
6780,0.071181
6781,0.072712
6782,0.073009
6783,0.0726
6784,0.07232
6785,0.072116
6786,0.074769
6787,0.079974
6788,0.084162
6789,0.072884
6790,0.073076
6791,0.072362
6792,0.072557
6793,0.073365
6794,0.072898
6795,0.073727
6796,0.073457
6797,0.072594
6798,0.072635
6799,0.073592
6800,0.073706
6801,0.072307
6802,0.074003
6803,0.073039
6804,0.07332
6805,0.072486
6806,0.074015
6807,0.073729
6808,0.073978
6809,0.072976
6810,0.073196
6811,0.072961
6812,0.073303
6813,0.074063
6814,0.073528
6815,0.073022
6816,0.074331
6817,0.073291
6818,0.07403
6819,0.073193
6820,0.076165
6821,0.132241
6822,0.106919
6823,0.121796
6824,0.073287
6825,0.072678
6826,0.073751
6827,0.073093
6828,0.07318
6829,0.073353
6830,0.074076
6831,0.076684
6832,0.080209
6833,0.083099
6834,0.078174
6835,0.076881
6836,0.077383
6837,0.081284
6838,0.078399
6839,0.075718
6840,0.077176
6841,0.076352
6842,0.074751
6843,0.077816
6844,0.07371
6845,0.079674
6846,0.082698
6847,0.077034
6848,0.077322
6849,0.080459
6850,0.080878
6851,0.080136
6852,0.079812
6853,0.080411
6854,0.078631
6855,0.091547
6856,0.08116
6857,0.07563
6858,0.082992
6859,0.082237
6860,0.07826
6861,0.080327
6862,0.077634
6863,0.077609
6864,0.078916
6865,0.075231
6866,0.079233
6867,0.078069
6868,0.079265
6869,0.080548
6870,0.073938
6871,0.074169
6872,0.073666
6873,0.075381
6874,0.074603
6875,0.074407
6876,0.074177
6877,0.075328
6878,0.074858
6879,0.075265
6880,0.076392
6881,0.075001
6882,0.074965
6883,0.081846
6884,0.092337
6885,0.125448
6886,0.11854
6887,0.094298
6888,0.07533
6889,0.073458
6890,0.075042
6891,0.074893
6892,0.074075
6893,0.074223
6894,0.073804
6895,0.074769
6896,0.075575
6897,0.074748
6898,0.075373
6899,0.077184
6900,0.076165
6901,0.085717
6902,0.077834
6903,0.080013
6904,0.084259
6905,0.077121
6906,0.076841
6907,0.08216
6908,0.083499
6909,0.084159
6910,0.079681
6911,0.08384
6912,0.078804
6913,0.079209
6914,0.08116
6915,0.078556
6916,0.077641
6917,0.07985
6918,0.081743
6919,0.077938
6920,0.078757
6921,0.081153
6922,0.076578
6923,0.083929
6924,0.087194
6925,0.079093
6926,0.084027
6927,0.074627
6928,0.081511
6929,0.081503
6930,0.074812
6931,0.081104
6932,0.081879
6933,0.078835
6934,0.078006
6935,0.076004
6936,0.083327
6937,0.076077
6938,0.08583
6939,0.078747
6940,0.09019
6941,0.08282
6942,0.079099
6943,0.080794
6944,0.085725
6945,0.079986
6946,0.079757
6947,0.082643
6948,0.079338
6949,0.079787
6950,0.083377
6951,0.083293
6952,0.082537
6953,0.075547
6954,0.078969
6955,0.083908
6956,0.091011
6957,0.07632
6958,0.081612
6959,0.083244
6960,0.082175
6961,0.085797
6962,0.082423
6963,0.084779
6964,0.086236
6965,0.078711
6966,0.076987
6967,0.081576
6968,0.077796
6969,0.078915
6970,0.076375
6971,0.080361
6972,0.081639
6973,0.081808
6974,0.080014
6975,0.078915
6976,0.08268
6977,0.078694
6978,0.080941
6979,0.079509
6980,0.078989
6981,0.081909
6982,0.081362
6983,0.079375
6984,0.079238
6985,0.079938
6986,0.118671
6987,0.07718
6988,0.07698
6989,0.078291
6990,0.07733
6991,0.078177
6992,0.078034
6993,0.077277
6994,0.101855
6995,0.09704
6996,0.077279
6997,0.077534
6998,0.077513
6999,0.077192
7000,0.081554
7001,0.075775
7002,0.078308
7003,0.077164
7004,0.077517
7005,0.077208
7006,0.07742
7007,0.078476
7008,0.078026
7009,0.077741
7010,0.077879
7011,0.078456
7012,0.078672
7013,0.078002
7014,0.077588
7015,0.077921
7016,0.076456
7017,0.077189
7018,0.076288
7019,0.078257
7020,0.077324
7021,0.077255
7022,0.077419
7023,0.077413
7024,0.077447
7025,0.077263
7026,0.077364
7027,0.076937
7028,0.077935
7029,0.077023
7030,0.077134
7031,0.077196
7032,0.079101
7033,0.077971
7034,0.077268
7035,0.07752
7036,0.077812
7037,0.077372
7038,0.077833
7039,0.077844
7040,0.076974
7041,0.078145
7042,0.078896
7043,0.077615
7044,0.077812
7045,0.078153
7046,0.078432
7047,0.078208
7048,0.077928
7049,0.077607
7050,0.077029
7051,0.078918
7052,0.078547
7053,0.077719
