n,time
5231,0.001147
5232,0.001067
5233,0.001096
5234,0.001016
5235,0.00108
5236,0.001113
5237,0.001078
5238,0.001779
5239,0.002027
5240,0.001037
5241,0.001067
5242,0.001121
5243,0.001149
5244,0.001101
5245,0.001049
5246,0.001993
5247,0.001134
5248,0.001603
5249,0.001224
5250,0.001345
5251,0.001477
5252,0.001113
5253,0.001122
5254,0.001202
5255,0.001083
5256,0.001278
5257,0.001073
5258,0.001103
5259,0.001085
5260,0.001157
5261,0.001171
5262,0.001091
5263,0.001071
5264,0.001076
5265,0.001187
5266,0.001125
5267,0.001046
5268,0.001486
5269,0.001702
5270,0.001165
5271,0.001102
5272,0.001167
5273,0.001129
5274,0.001163
5275,0.001139
5276,0.001085
5277,0.001164
5278,0.001128
5279,0.001165
5280,0.001118
5281,0.001107
5282,0.001121
5283,0.001127
5284,0.00116
5285,0.001207
5286,0.001261
5287,0.001085
5288,0.001304
5289,0.001126
5290,0.001223
5291,0.001111
5292,0.001915
5293,0.001194
5294,0.001115
5295,0.001161
5296,0.001203
5297,0.001208
5298,0.001237
5299,0.00194
5300,0.001262
5301,0.001547
5302,0.001528
5303,0.001222
5304,0.001178
5305,0.00144
5306,0.001303
5307,0.001148
5308,0.001341
5309,0.001209
5310,0.001124
5311,0.001337
5312,0.001267
5313,0.001126
5314,0.001159
5315,0.001177
5316,0.001943
5317,0.00112
5318,0.001125
5319,0.001278
5320,0.001392
5321,0.001581
5322,0.001263
5323,0.001109
5324,0.001093
5325,0.001153
5326,0.001769
5327,0.001177
5328,0.001302
5329,0.00128
5330,0.001094
5331,0.001113
5332,0.001123
5333,0.001154
5334,0.001124
5335,0.001182
5336,0.001129
5337,0.001132
5338,0.001154
5339,0.001272
5340,0.0018
5341,0.001425
5342,0.001925
5343,0.001392
5344,0.001386
5345,0.001263
5346,0.001612
5347,0.001306
5348,0.00121
5349,0.001195
5350,0.001196
5351,0.001354
5352,0.001268
5353,0.001342
5354,0.001627
5355,0.001514
5356,0.001202
5357,0.001187
5358,0.001314
5359,0.001228
5360,0.001215
5361,0.001181
5362,0.001234
5363,0.001142
5364,0.001135
5365,0.001128
5366,0.001193
5367,0.001162
5368,0.001207
5369,0.001131
5370,0.001822
5371,0.001502
5372,0.001217
5373,0.001759
5374,0.001131
5375,0.001104
5376,0.001193
5377,0.001167
5378,0.00115
5379,0.00117
5380,0.001898
5381,0.001149
5382,0.001683
5383,0.001134
5384,0.001969
5385,0.001109
5386,0.002001
5387,0.001094
5388,0.001127
5389,0.001237
5390,0.001081
5391,0.001178
5392,0.001867
5393,0.001386
5394,0.001915
5395,0.001871
5396,0.001179
5397,0.001172
5398,0.001858
5399,0.001608
5400,0.001801
5401,0.001413
5402,0.001342
5403,0.001253
5404,0.001315
5405,0.00123
5406,0.001194
5407,0.001252
5408,0.001202
5409,0.00122
5410,0.001378
5411,0.001189
5412,0.001113
5413,0.001181
5414,0.001185
5415,0.001234
5416,0.001185
5417,0.001191
5418,0.001737
5419,0.00112
5420,0.001114
5421,0.001229
5422,0.001212
5423,0.001127
5424,0.001088
5425,0.00122
5426,0.001157
5427,0.001115
5428,0.001185
5429,0.001136
5430,0.001145
5431,0.001142
5432,0.001158
5433,0.001476
5434,0.001607
5435,0.002177
5436,0.001466
5437,0.001351
5438,0.001104
5439,0.001102
5440,0.001095
5441,0.001085
5442,0.001053
5443,0.00114
5444,0.00117
5445,0.001087
5446,0.001072
5447,0.001114
5448,0.001123
5449,0.001103
5450,0.001075
5451,0.001091
5452,0.00109
5453,0.001182
5454,0.001141
5455,0.001122
5456,0.001144
5457,0.001168
5458,0.001083
5459,0.001135
5460,0.001141
5461,0.001098
5462,0.001141
5463,0.001146
5464,0.001133
5465,0.00121
5466,0.00112
5467,0.001165
5468,0.001091
5469,0.001134
5470,0.001173
5471,0.001134
5472,0.001191
5473,0.001134
5474,0.001128
5475,0.001122
5476,0.00115
5477,0.001129
5478,0.001178
5479,0.001172
5480,0.001157
5481,0.00108
5482,0.001137
5483,0.001171
5484,0.001156
5485,0.001144
5486,0.001248
5487,0.001121
5488,0.001118
5489,0.001176
5490,0.001144
5491,0.001111
5492,0.001146
5493,0.001204
5494,0.00117
5495,0.001199
5496,0.001124
5497,0.001107
5498,0.001126
5499,0.001189
5500,0.001122
5501,0.00119
5502,0.001093
5503,0.001172
5504,0.001181
5505,0.001159
5506,0.001114
5507,0.001209
5508,0.001205
5509,0.001144
5510,0.00115
5511,0.001145
5512,0.001107
5513,0.001152
5514,0.001088
5515,0.001122
5516,0.001173
5517,0.001144
5518,0.001194
5519,0.001099
5520,0.001363
5521,0.001114
5522,0.001129
5523,0.001123
5524,0.001123
5525,0.001149
5526,0.001199
5527,0.001153
5528,0.001121
5529,0.001124
5530,0.001275
5531,0.001155
5532,0.00116
5533,0.001124
5534,0.001181
5535,0.00115
5536,0.001151
5537,0.001258
5538,0.001112
5539,0.001499
5540,0.00116
5541,0.001163
5542,0.00124
5543,0.00118
5544,0.001194
5545,0.001145
5546,0.001107
5547,0.001144
5548,0.001295
5549,0.00121
5550,0.001175
5551,0.001192
5552,0.001585
5553,0.001162
5554,0.001094
5555,0.00125
5556,0.001174
5557,0.001803
5558,0.001104
5559,0.001177
5560,0.002167
5561,0.001147
5562,0.001985
5563,0.001116
5564,0.00117
5565,0.001111
5566,0.001192
5567,0.001975
5568,0.001171
5569,0.00114
5570,0.001142
5571,0.001176
5572,0.00113
5573,0.00134
5574,0.001916
5575,0.001687
5576,0.00122
5577,0.001169
5578,0.001925
5579,0.001564
5580,0.001136
5581,0.001517
5582,0.00114
5583,0.001648
5584,0.001179
5585,0.001169
5586,0.001957
5587,0.001148
5588,0.001159
5589,0.001876
5590,0.001159
5591,0.00119
5592,0.001129
5593,0.001121
5594,0.001776
5595,0.001159
5596,0.001675
5597,0.001195
5598,0.001191
5599,0.001216
5600,0.001822
5601,0.001943
5602,0.002038
5603,0.001156
5604,0.002137
5605,0.001184
5606,0.001149
5607,0.001444
5608,0.001111
5609,0.001127
5610,0.001149
5611,0.002128
5612,0.0021
5613,0.001401
5614,0.001247
5615,0.00116
5616,0.001148
5617,0.00113
5618,0.001195
5619,0.002028
5620,0.002013
5621,0.002186
5622,0.001227
5623,0.001178
5624,0.001168
5625,0.001149
5626,0.001193
5627,0.001164
5628,0.001185
5629,0.001181
5630,0.00118
5631,0.001179
5632,0.001152
5633,0.001108
5634,0.001191
5635,0.00122
5636,0.001207
5637,0.001189
5638,0.001173
5639,0.001195
5640,0.001156
5641,0.001287
5642,0.001222
5643,0.001174
5644,0.001262
5645,0.00126
5646,0.001185
5647,0.001219
5648,0.001202
5649,0.001185
5650,0.001254
5651,0.001226
5652,0.001276
5653,0.001234
5654,0.001234
5655,0.00124
5656,0.001181
5657,0.001251
5658,0.001287
5659,0.00115
5660,0.001197
5661,0.001239
5662,0.001225
5663,0.001216
5664,0.00124
5665,0.00128
5666,0.001189
5667,0.001164
5668,0.001432
5669,0.00122
5670,0.00123
5671,0.001213
5672,0.001262
5673,0.001213
5674,0.001204
5675,0.001209
5676,0.001191
5677,0.00116
5678,0.001214
5679,0.001258
5680,0.001272
5681,0.00113
5682,0.001231
5683,0.001165
5684,0.001311
5685,0.001194
5686,0.001192
5687,0.001205
5688,0.001228
5689,0.001353
5690,0.001148
5691,0.001197
5692,0.001177
5693,0.001233
5694,0.00144
5695,0.001377
5696,0.001173
5697,0.001194
5698,0.00146
5699,0.001252
5700,0.001228
5701,0.001205
5702,0.001239
5703,0.001209
5704,0.001257
5705,0.001204
5706,0.001386
5707,0.001381
5708,0.001242
5709,0.001302
5710,0.001159
5711,0.001196
5712,0.001247
5713,0.001419
5714,0.001283
5715,0.001192
5716,0.001167
5717,0.00136
5718,0.001157
5719,0.001166
5720,0.00121
5721,0.001228
5722,0.001298
5723,0.00115
5724,0.00124
5725,0.001203
5726,0.001263
5727,0.001175
5728,0.001251
5729,0.001269
5730,0.001243
5731,0.001179
5732,0.001274
5733,0.001209
5734,0.00123
5735,0.001378
5736,0.001384
5737,0.001187
5738,0.001377
5739,0.001351
5740,0.00125
5741,0.001245
5742,0.001338
5743,0.001156
5744,0.001208
5745,0.00124
5746,0.001436
5747,0.001251
5748,0.001204
5749,0.001194
5750,0.001364
5751,0.001168
5752,0.001305
5753,0.001186
5754,0.001305
5755,0.001208
5756,0.001226
5757,0.001417
5758,0.001326
5759,0.00122
5760,0.001397
5761,0.001229
5762,0.001239
5763,0.00127
5764,0.001289
5765,0.001255
5766,0.001276
5767,0.001241
5768,0.001211
5769,0.001205
5770,0.001405
5771,0.001228
5772,0.001262
5773,0.001293
5774,0.001206
5775,0.001262
5776,0.001289
5777,0.001221
5778,0.001222
5779,0.001325
5780,0.001214
5781,0.001398
5782,0.00128
5783,0.001196
5784,0.00124
5785,0.00121
5786,0.001252
5787,0.001226
5788,0.001252
5789,0.001226
5790,0.001217
5791,0.001188
5792,0.001319
5793,0.001233
5794,0.001237
5795,0.001402
5796,0.00126
5797,0.001246
5798,0.001555
5799,0.001252
5800,0.001264
5801,0.00121
5802,0.001167
5803,0.001239
5804,0.001236
5805,0.001333
5806,0.00142
5807,0.001226
5808,0.002239
5809,0.001273
5810,0.001279
5811,0.001244
5812,0.001303
5813,0.001228
5814,0.001245
5815,0.001216
5816,0.001247
5817,0.001276
5818,0.001245
5819,0.00122
5820,0.001269
5821,0.001219
5822,0.001244
5823,0.00129
5824,0.001205
5825,0.001207
5826,0.001262
5827,0.001323
5828,0.00127
5829,0.001279
5830,0.001233
5831,0.001343
5832,0.001226
5833,0.00153
5834,0.001214
5835,0.001226
5836,0.001265
5837,0.001204
5838,0.001267
5839,0.001221
5840,0.001175
5841,0.001336
5842,0.001319
5843,0.001351
5844,0.001257
5845,0.001421
5846,0.001275
5847,0.001275
5848,0.001271
5849,0.001237
5850,0.001245
5851,0.001266
5852,0.00122
5853,0.001248
5854,0.001294
5855,0.001289
5856,0.001251
5857,0.001256
5858,0.001299
5859,0.001269
5860,0.001219
5861,0.00122
5862,0.001379
5863,0.001295
5864,0.00137
5865,0.001326
5866,0.001321
5867,0.001364
5868,0.001201
5869,0.001286
5870,0.001438
5871,0.001224
5872,0.001228
5873,0.001415
5874,0.001299
5875,0.001266
5876,0.001269
5877,0.00123
5878,0.001291
5879,0.001275
5880,0.001289
5881,0.001332
5882,0.001317
5883,0.001273
5884,0.001266
5885,0.001297
5886,0.001237
5887,0.001277
5888,0.001201
5889,0.001257
5890,0.001245
5891,0.001279
5892,0.001286
5893,0.001304
5894,0.001296
5895,0.001265
5896,0.002038
5897,0.001339
5898,0.001354
5899,0.001316
5900,0.001374
5901,0.001329
5902,0.001488
5903,0.001267
5904,0.001359
5905,0.00127
5906,0.001305
5907,0.001219
5908,0.001214
5909,0.001989
5910,0.001185
5911,0.00121
5912,0.001261
5913,0.001258
5914,0.001269
5915,0.001278
5916,0.001339
5917,0.001236
5918,0.001241
5919,0.001166
5920,0.001256
5921,0.001238
5922,0.001361
5923,0.001287
5924,0.001298
5925,0.001969
5926,0.001304
5927,0.001371
5928,0.001336
5929,0.001285
5930,0.001366
5931,0.001252
5932,0.001276
5933,0.001227
5934,0.001388
5935,0.001275
5936,0.001333
5937,0.001263
5938,0.001281
5939,0.001262
5940,0.001393
5941,0.001306
5942,0.001327
5943,0.001298
5944,0.001402
5945,0.001336
5946,0.001277
5947,0.001246
5948,0.00135
5949,0.001267
5950,0.001289
5951,0.001336
5952,0.001281
5953,0.001286
5954,0.001294
5955,0.001315
5956,0.001258
5957,0.002207
5958,0.001224
5959,0.002345
5960,0.00127
5961,0.001256
5962,0.001268
5963,0.002207
5964,0.001229
5965,0.001228
5966,0.001301
5967,0.00127
5968,0.002114
5969,0.002451
5970,0.001382
5971,0.001311
5972,0.001335
5973,0.002105
5974,0.001875
5975,0.002123
5976,0.002391
5977,0.00128
5978,0.00125
5979,0.001405
5980,0.001271
5981,0.002466
5982,0.001242
5983,0.002115
5984,0.001248
5985,0.001278
5986,0.001215
5987,0.001293
5988,0.001293
5989,0.00125
5990,0.001265
5991,0.001288
5992,0.001269
5993,0.00223
5994,0.00126
5995,0.00216
5996,0.001356
5997,0.001265
5998,0.001282
5999,0.001267
6000,0.001245
6001,0.00189
6002,0.001768
6003,0.002481
6004,0.001242
6005,0.001262
6006,0.001931
6007,0.001733
6008,0.00234
6009,0.001316
6010,0.002096
6011,0.00234
6012,0.001235
6013,0.001285
6014,0.001233
6015,0.001259
6016,0.001319
6017,0.001241
6018,0.001249
6019,0.001231
6020,0.001273
6021,0.001284
6022,0.001271
6023,0.001359
6024,0.00127
6025,0.001337
6026,0.001267
6027,0.001271
6028,0.001323
6029,0.001346
6030,0.001308
6031,0.001291
6032,0.001407
6033,0.001244
6034,0.001285
6035,0.001325
6036,0.001306
6037,0.001402
6038,0.001396
6039,0.001372
6040,0.001298
6041,0.001317
6042,0.001335
6043,0.00128
6044,0.001288
6045,0.001236
6046,0.001359
6047,0.001388
6048,0.001298
6049,0.001368
6050,0.001333
6051,0.00126
6052,0.001261
6053,0.001357
6054,0.001329
6055,0.001304
6056,0.001317
6057,0.001274
6058,0.001366
6059,0.001367
6060,0.001364
6061,0.001337
6062,0.001326
6063,0.001391
6064,0.001325
6065,0.001298
6066,0.001295
6067,0.001315
6068,0.001335
6069,0.001367
6070,0.001272
6071,0.001244
6072,0.001235
6073,0.001381
6074,0.001309
6075,0.001346
6076,0.001286
6077,0.001316
6078,0.002051
6079,0.001346
6080,0.001326
6081,0.001293
6082,0.001849
6083,0.00157
6084,0.001382
6085,0.001504
6086,0.001362
6087,0.001317
6088,0.001337
6089,0.001422
6090,0.001327
6091,0.001323
6092,0.001395
6093,0.00245
6094,0.001406
6095,0.00137
6096,0.001373
6097,0.001437
6098,0.00133
6099,0.001349
6100,0.00139
6101,0.001359
6102,0.001423
6103,0.001362
6104,0.001416
6105,0.001285
6106,0.001379
6107,0.001426
6108,0.00139
6109,0.001357
6110,0.001292
6111,0.001484
6112,0.001346
6113,0.001414
6114,0.001415
6115,0.001353
6116,0.001251
6117,0.001358
6118,0.001389
6119,0.001466
6120,0.001297
6121,0.001371
6122,0.001384
6123,0.001326
6124,0.001337
6125,0.001292
6126,0.001289
6127,0.00129
6128,0.001418
6129,0.001349
6130,0.001331
6131,0.001349
6132,0.001306
6133,0.001303
6134,0.001346
6135,0.001315
6136,0.001334
6137,0.001311
6138,0.001385
6139,0.001419
6140,0.00139
6141,0.001403
6142,0.001342
6143,0.001335
6144,0.001562
6145,0.001354
6146,0.00139
6147,0.001383
6148,0.001454
6149,0.001492
6150,0.001517
6151,0.001354
6152,0.00138
6153,0.001375
6154,0.00135
6155,0.001372
6156,0.001354
6157,0.001614
6158,0.001318
6159,0.001361
6160,0.001383
6161,0.001394
6162,0.001362
6163,0.00151
6164,0.001348
6165,0.001431
6166,0.001283
6167,0.001323
6168,0.00135
6169,0.001508
6170,0.001328
6171,0.001351
6172,0.001371
6173,0.001481
6174,0.001374
6175,0.001291
6176,0.001877
6177,0.001412
6178,0.001379
6179,0.001386
6180,0.001482
6181,0.00135
6182,0.001314
6183,0.001457
6184,0.001413
6185,0.001401
6186,0.001315
6187,0.001382
6188,0.001306
6189,0.001416
6190,0.001361
6191,0.001371
6192,0.001382
6193,0.00146
6194,0.00134
6195,0.001438
6196,0.001535
6197,0.001342
6198,0.001363
6199,0.001378
6200,0.001387
6201,0.001312
6202,0.001548
6203,0.001402
6204,0.001533
6205,0.001503
6206,0.001395
6207,0.001287
6208,0.001397
6209,0.001346
6210,0.00167
6211,0.001403
6212,0.001425
6213,0.001516
6214,0.001509
6215,0.00137
6216,0.001252
6217,0.001344
6218,0.001444
6219,0.001379
6220,0.00141
6221,0.00154
6222,0.001653
6223,0.001666
6224,0.001489
6225,0.00197
6226,0.001402
6227,0.001449
6228,0.001445
6229,0.00164
6230,0.001492
6231,0.001565
6232,0.001643
6233,0.001917
6234,0.001625
6235,0.001689
6236,0.001572
6237,0.001622
6238,0.00194
6239,0.001536
6240,0.001457
6241,0.001663
6242,0.001497
6243,0.001622
6244,0.001509
6245,0.001503
6246,0.001445
6247,0.001496
6248,0.001547
6249,0.001517
6250,0.00155
6251,0.001446
6252,0.00142
6253,0.001408
6254,0.001447
6255,0.001499
6256,0.001605
6257,0.001438
6258,0.0016
6259,0.001509
6260,0.001854
6261,0.001604
6262,0.001519
6263,0.001562
6264,0.001502
6265,0.00166
6266,0.001532
6267,0.001505
6268,0.001547
6269,0.00153
6270,0.001679
6271,0.002676
6272,0.001443
6273,0.001498
6274,0.001383
6275,0.001611
6276,0.001444
6277,0.001404
6278,0.001424
6279,0.00139
6280,0.001447
6281,0.00258
6282,0.001532
6283,0.001597
6284,0.002543
6285,0.001595
6286,0.001632
6287,0.001564
6288,0.002854
6289,0.002369
6290,0.001916
6291,0.001516
6292,0.001657
6293,0.001557
6294,0.001431
6295,0.00145
6296,0.001446
6297,0.001318
6298,0.001356
6299,0.001406
6300,0.001399
6301,0.001455
6302,0.001346
6303,0.00143
6304,0.001436
6305,0.001519
6306,0.001404
6307,0.001388
6308,0.001491
6309,0.001386
6310,0.001395
6311,0.001381
6312,0.001393
6313,0.001346
6314,0.001332
6315,0.001354
6316,0.001331
6317,0.001445
6318,0.001408
6319,0.001408
6320,0.001412
6321,0.001476
6322,0.001387
6323,0.001392
6324,0.001426
6325,0.001455
6326,0.001447
6327,0.001361
6328,0.001304
6329,0.001355
6330,0.00134
6331,0.001351
6332,0.001416
6333,0.001353
6334,0.001358
6335,0.001571
6336,0.00134
6337,0.001482
6338,0.001449
6339,0.001389
6340,0.001437
6341,0.0014
6342,0.001384
6343,0.001373
6344,0.001441
6345,0.001414
6346,0.001371
6347,0.001365
6348,0.00134
6349,0.001318
6350,0.001524
6351,0.001388
6352,0.00146
6353,0.001395
6354,0.001522
6355,0.001566
6356,0.001481
6357,0.001429
6358,0.001517
6359,0.001508
6360,0.001511
6361,0.001423
6362,0.001707
6363,0.001533
6364,0.001533
6365,0.002248
6366,0.001625
6367,0.002454
6368,0.002355
6369,0.001663
6370,0.001623
6371,0.00186
6372,0.001588
6373,0.001542
6374,0.001563
6375,0.00149
6376,0.001466
6377,0.001397
6378,0.001481
6379,0.001505
6380,0.001446
6381,0.001483
6382,0.001465
6383,0.00145
6384,0.001519
6385,0.001605
6386,0.002647
6387,0.001479
6388,0.002656
6389,0.002609
6390,0.001752
6391,0.002008
6392,0.001631
6393,0.001771
6394,0.001594
6395,0.001586
6396,0.001602
6397,0.001595
6398,0.001947
6399,0.002434
6400,0.001828
6401,0.002201
6402,0.001766
6403,0.003201
6404,0.001902
6405,0.002674
6406,0.002036
6407,0.002053
6408,0.00319
6409,0.00198
6410,0.002836
6411,0.003032
6412,0.002518
6413,0.002897
6414,0.002178
6415,0.00206
6416,0.002241
6417,0.002552
6418,0.002914
6419,0.003081
6420,0.002646
6421,0.002143
6422,0.002665
6423,0.002289
6424,0.002451
6425,0.00233
6426,0.002955
6427,0.002291
6428,0.002903
6429,0.002189
6430,0.002035
6431,0.002148
6432,0.001989
6433,0.002585
6434,0.002739
6435,0.002042
6436,0.00199
6437,0.002451
6438,0.001963
6439,0.002262
6440,0.002875
6441,0.002783
6442,0.003184
6443,0.002966
6444,0.002029
6445,0.002048
6446,0.002763
6447,0.002068
6448,0.002763
6449,0.002144
6450,0.002911
6451,0.002717
6452,0.002591
6453,0.002704
6454,0.002042
6455,0.002801
6456,0.002219
6457,0.001885
6458,0.002252
6459,0.002283
6460,0.002798
6461,0.002802
6462,0.00308
6463,0.003143
6464,0.002685
6465,0.002224
6466,0.001858
6467,0.002161
6468,0.001917
6469,0.001812
6470,0.001702
6471,0.001759
6472,0.003084
6473,0.00182
6474,0.001997
6475,0.001845
6476,0.001771
6477,0.001706
6478,0.00184
6479,0.002724
6480,0.001739
6481,0.001708
6482,0.003231
6483,0.002974
6484,0.001912
6485,0.002057
6486,0.002589
6487,0.002673
6488,0.002974
6489,0.002108
6490,0.002002
6491,0.002836
6492,0.002073
6493,0.002772
6494,0.002165
6495,0.002117
6496,0.001866
6497,0.002883
6498,0.002833
6499,0.003015
6500,0.003338
6501,0.002418
6502,0.002355
6503,0.002465
6504,0.002659
6505,0.00278
6506,0.00278
6507,0.002394
6508,0.001768
6509,0.001815
6510,0.001695
6511,0.001634
6512,0.0017
6513,0.002099
6514,0.002001
6515,0.001673
6516,0.001683
6517,0.001745
6518,0.002602
6519,0.00341
6520,0.002294
6521,0.002551
6522,0.001919
6523,0.001859
6524,0.001889
6525,0.002135
6526,0.001855
6527,0.002416
6528,0.001736
6529,0.001763
6530,0.001784
6531,0.002151
6532,0.001677
6533,0.002022
6534,0.001716
6535,0.001698
6536,0.00169
6537,0.001761
6538,0.001876
6539,0.002015
6540,0.00177
6541,0.00171
6542,0.001731
6543,0.001743
6544,0.001698
6545,0.002978
6546,0.001707
6547,0.002433
6548,0.002391
6549,0.001827
6550,0.00172
6551,0.001772
6552,0.001662
6553,0.001543
6554,0.001521
6555,0.001576
6556,0.001372
6557,0.001732
6558,0.002157
6559,0.001854
6560,0.001622
6561,0.001651
6562,0.001713
6563,0.001821
6564,0.00175
6565,0.001692
6566,0.002383
6567,0.001697
6568,0.002379
6569,0.001823
6570,0.001752
6571,0.001752
6572,0.001679
6573,0.001647
6574,0.001725
6575,0.002256
6576,0.00172
6577,0.001729
6578,0.001795
6579,0.002352
6580,0.001804
6581,0.002174
6582,0.002544
6583,0.001723
6584,0.001688
6585,0.001935
6586,0.002338
6587,0.001746
6588,0.002567
6589,0.001884
6590,0.002072
6591,0.001819
6592,0.001929
6593,0.002525
6594,0.00173
6595,0.001844
6596,0.001981
6597,0.001687
6598,0.001786
6599,0.00194
6600,0.001994
6601,0.001657
6602,0.001627
6603,0.001769
6604,0.002071
6605,0.001627
6606,0.001629
6607,0.002652
6608,0.001688
6609,0.001874
6610,0.001767
6611,0.001869
6612,0.001695
6613,0.00236
6614,0.002347
6615,0.002488
6616,0.001792
6617,0.002089
6618,0.001715
6619,0.001985
6620,0.002073
6621,0.001968
6622,0.001714
6623,0.001748
6624,0.002362
6625,0.001737
6626,0.001681
6627,0.002622
6628,0.001721
6629,0.001797
6630,0.002089
6631,0.001695
6632,0.002174
6633,0.001898
6634,0.00168
6635,0.00237
6636,0.001685
6637,0.002472
6638,0.001677
6639,0.001782
6640,0.002356
6641,0.002706
6642,0.001804
6643,0.001895
6644,0.001809
6645,0.001795
6646,0.002722
6647,0.002272
6648,0.001816
6649,0.001754
6650,0.002439
6651,0.001863
6652,0.002165
6653,0.001781
6654,0.001805
6655,0.002753
6656,0.002497
6657,0.00188
6658,0.00178
6659,0.002682
6660,0.003126
6661,0.001738
6662,0.001759
6663,0.002531
6664,0.001761
6665,0.001748
6666,0.00185
6667,0.002634
6668,0.002657
6669,0.002081
6670,0.002989
6671,0.001848
6672,0.001711
6673,0.001974
6674,0.001471
6675,0.001524
6676,0.001442
6677,0.001643
6678,0.001487
6679,0.001561
6680,0.001658
6681,0.001764
6682,0.002462
6683,0.002193
6684,0.001761
6685,0.001688
6686,0.003086
6687,0.002032
6688,0.002178
6689,0.001836
6690,0.002731
6691,0.002113
6692,0.001962
6693,0.001986
6694,0.003041
6695,0.002152
6696,0.001863
6697,0.001889
6698,0.001863
6699,0.002418
6700,0.002209
6701,0.001802
6702,0.002022
6703,0.001811
6704,0.001707
6705,0.001674
6706,0.001695
6707,0.002313
6708,0.001571
6709,0.001759
6710,0.003017
6711,0.001612
6712,0.001744
6713,0.001722
6714,0.001711
6715,0.001853
6716,0.001691
6717,0.002537
6718,0.002087
6719,0.002692
6720,0.001694
6721,0.001722
6722,0.001763
6723,0.00171
6724,0.002878
6725,0.001574
6726,0.001733
6727,0.001635
6728,0.001697
6729,0.001772
6730,0.001724
6731,0.001697
6732,0.001668
6733,0.00171
6734,0.00268
6735,0.002117
6736,0.002872
6737,0.0016
6738,0.002993
6739,0.001875
6740,0.002138
6741,0.001705
6742,0.001688
6743,0.002112
6744,0.002378
6745,0.001751
6746,0.001719
6747,0.0023
6748,0.001626
6749,0.001665
6750,0.001688
6751,0.00196
6752,0.001927
6753,0.001682
6754,0.00178
6755,0.001718
6756,0.0017
6757,0.001799
6758,0.001738
6759,0.001814
6760,0.001728
6761,0.001705
6762,0.001663
6763,0.001822
6764,0.001665
6765,0.001871
6766,0.002282
6767,0.001754
6768,0.001885
6769,0.001772
6770,0.001918
6771,0.001864
6772,0.001716
6773,0.002364
6774,0.001752
6775,0.001751
6776,0.00166
6777,0.001672
6778,0.001688
6779,0.001676
6780,0.002755
6781,0.002025
6782,0.001843
6783,0.002299
6784,0.001985
6785,0.001922
6786,0.001998
6787,0.00182
6788,0.002613
6789,0.0028
6790,0.002481
6791,0.002128
6792,0.001908
6793,0.001915
6794,0.001911
6795,0.001908
6796,0.001873
6797,0.002612
6798,0.00272
6799,0.002566
6800,0.002688
6801,0.003437
6802,0.002089
6803,0.001996
6804,0.001977
6805,0.002399
6806,0.003077
6807,0.002454
6808,0.002093
6809,0.00372
6810,0.00341
6811,0.003507
6812,0.00237
6813,0.002317
6814,0.002
6815,0.002233
6816,0.003291
6817,0.001951
6818,0.00175
6819,0.001696
6820,0.001631
6821,0.001644
6822,0.001721
6823,0.001598
6824,0.001615
6825,0.001663
6826,0.001561
6827,0.001518
6828,0.00147
6829,0.001537
6830,0.00149
6831,0.001449
6832,0.00149
6833,0.001487
6834,0.001562
6835,0.001652
6836,0.001593
6837,0.001573
6838,0.001503
6839,0.001669
6840,0.001548
6841,0.001691
6842,0.001609
6843,0.001622
6844,0.001626
6845,0.002829
6846,0.001684
6847,0.001739
6848,0.001648
6849,0.001676
6850,0.0024
6851,0.001771
6852,0.001637
6853,0.001709
6854,0.001641
6855,0.001865
6856,0.001667
6857,0.001857
6858,0.001745
6859,0.002143
6860,0.002032
6861,0.002803
6862,0.00177
6863,0.001891
6864,0.001806
6865,0.001875
6866,0.001852
6867,0.00177
6868,0.00173
6869,0.002388
6870,0.001785
6871,0.001808
6872,0.001744
6873,0.001741
6874,0.001738
6875,0.001805
6876,0.001865
6877,0.002372
6878,0.001742
6879,0.00179
6880,0.001797
6881,0.001863
6882,0.001848
6883,0.002036
6884,0.001857
6885,0.002059
6886,0.00172
6887,0.001833
6888,0.001698
6889,0.002218
6890,0.001756
6891,0.001727
6892,0.001716
6893,0.001687
6894,0.001894
6895,0.002722
6896,0.001747
6897,0.001599
6898,0.002135
6899,0.001631
6900,0.001548
6901,0.001664
6902,0.00176
6903,0.001684
6904,0.001549
6905,0.001654
6906,0.001599
6907,0.001621
6908,0.001656
6909,0.001644
6910,0.002463
6911,0.001754
6912,0.002371
6913,0.00184
6914,0.002108
6915,0.001771
6916,0.001815
6917,0.001824
6918,0.001695
6919,0.001777
6920,0.00179
6921,0.001811
6922,0.001643
6923,0.001828
6924,0.001681
6925,0.001779
6926,0.001618
6927,0.001572
6928,0.001561
6929,0.001588
6930,0.00167
6931,0.001629
6932,0.001563
6933,0.001731
6934,0.001655
6935,0.001619
6936,0.001622
6937,0.001652
6938,0.001609
6939,0.001557
6940,0.002234
6941,0.001567
6942,0.002659
6943,0.001556
6944,0.002448
6945,0.002154
6946,0.002
6947,0.001881
6948,0.001763
6949,0.001728
6950,0.001802
6951,0.001735
6952,0.001726
6953,0.001601
6954,0.00162
6955,0.001628
6956,0.001595
6957,0.00159
6958,0.001604
6959,0.001861
6960,0.001704
6961,0.002425
6962,0.001875
6963,0.002014
6964,0.00173
6965,0.001849
6966,0.001804
6967,0.001743
6968,0.001833
6969,0.001684
6970,0.0017
6971,0.001608
6972,0.001681
6973,0.001625
6974,0.001605
6975,0.001614
6976,0.001616
6977,0.001547
6978,0.001531
6979,0.001594
